event_key,name,event_start,event_end,event_type,description,speakers,artists,venue,venue_id,address,media_url,rsvp_url,Cost,Learn more
595,Fundamentals: Yoga for Beginners,5/6/15 16:30,5/6/15 17:45,Yoga,"If you are new to yoga, or are looking for a refresher course, we recommend this class, which is designed for the absolute beginner, or anyone who could benefit from re-visiting the basics. No experience is necessary or expected. You do not need to be flexible or fit.&nbsp; If you have an injury or chronic illness, please talk with us first and obtain permission from your doctor before attending; sign up on the schedule page to reserve a spot. Sunday classes&nbsp; run at 11&ndash;12:15 and Wednesday classes run at 4:30&ndash;6:45 pm.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Sharon Gouveia Comeau (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
600,Fundamentals: Yoga for Beginners,5/13/15 16:30,5/13/15 17:45,Yoga,"If you are new to yoga, or are looking for a refresher course, we recommend this class, which is designed for the absolute beginner, or anyone who could benefit from re-visiting the basics. No experience is necessary or expected. You do not need to be flexible or fit.&nbsp; If you have an injury or chronic illness, please talk with us first and obtain permission from your doctor before attending; sign up on the schedule page to reserve a spot. Sunday classes&nbsp; run at 11&ndash;12:15 and Wednesday classes run at 4:30&ndash;6:45 pm.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Sharon Gouveia Comeau (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
601,Fundamentals: Yoga for Beginners,5/20/15 16:30,5/20/15 17:45,Yoga,"If you are new to yoga, or are looking for a refresher course, we recommend this class, which is designed for the absolute beginner, or anyone who could benefit from re-visiting the basics. No experience is necessary or expected. You do not need to be flexible or fit.&nbsp; If you have an injury or chronic illness, please talk with us first and obtain permission from your doctor before attending; sign up on the schedule page to reserve a spot. Sunday classes&nbsp; run at 11&ndash;12:15 and Wednesday classes run at 4:30&ndash;6:45 pm.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Sharon Gouveia Comeau (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
602,Fundamentals: Yoga for Beginners,5/27/15 16:30,5/27/15 17:45,Yoga,"If you are new to yoga, or are looking for a refresher course, we recommend this class, which is designed for the absolute beginner, or anyone who could benefit from re-visiting the basics. No experience is necessary or expected. You do not need to be flexible or fit.&nbsp; If you have an injury or chronic illness, please talk with us first and obtain permission from your doctor before attending; sign up on the schedule page to reserve a spot. Sunday classes&nbsp; run at 11&ndash;12:15 and Wednesday classes run at 4:30&ndash;6:45 pm.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Sharon Gouveia Comeau (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
1262,Fundamentals: Yoga for Beginners,6/3/15 16:30,6/3/15 17:45,Yoga,"If you are new to yoga, or are looking for a refresher course, we recommend this class, which is designed for the absolute beginner, or anyone who could benefit from re-visiting the basics. No experience is necessary or expected. You do not need to be flexible or fit.&nbsp; If you have an injury or chronic illness, please talk with us first and obtain permission from your doctor before attending; sign up on the schedule page to reserve a spot. Sunday classes&nbsp; run at 11&ndash;12:15 and Wednesday classes run at 4:30&ndash;6:45 pm.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Sharon Gouveia Comeau (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
1263,Fundamentals: Yoga for Beginners,6/10/15 16:30,6/10/15 17:45,Yoga,"If you are new to yoga, or are looking for a refresher course, we recommend this class, which is designed for the absolute beginner, or anyone who could benefit from re-visiting the basics. No experience is necessary or expected. You do not need to be flexible or fit.&nbsp; If you have an injury or chronic illness, please talk with us first and obtain permission from your doctor before attending; sign up on the schedule page to reserve a spot. Sunday classes&nbsp; run at 11&ndash;12:15 and Wednesday classes run at 4:30&ndash;6:45 pm.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Sharon Gouveia Comeau (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
1264,Fundamentals: Yoga for Beginners,6/17/15 16:30,6/17/15 17:45,Yoga,"If you are new to yoga, or are looking for a refresher course, we recommend this class, which is designed for the absolute beginner, or anyone who could benefit from re-visiting the basics. No experience is necessary or expected. You do not need to be flexible or fit.&nbsp; If you have an injury or chronic illness, please talk with us first and obtain permission from your doctor before attending; sign up on the schedule page to reserve a spot. Sunday classes&nbsp; run at 11&ndash;12:15 and Wednesday classes run at 4:30&ndash;6:45 pm.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Sharon Gouveia Comeau (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
1265,Fundamentals: Yoga for Beginners,6/24/15 16:30,6/24/15 17:45,Yoga,"If you are new to yoga, or are looking for a refresher course, we recommend this class, which is designed for the absolute beginner, or anyone who could benefit from re-visiting the basics. No experience is necessary or expected. You do not need to be flexible or fit.&nbsp; If you have an injury or chronic illness, please talk with us first and obtain permission from your doctor before attending; sign up on the schedule page to reserve a spot. Sunday classes&nbsp; run at 11&ndash;12:15 and Wednesday classes run at 4:30&ndash;6:45 pm.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Sharon Gouveia Comeau (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
632,Gentle Yoga,4/6/15 10:00,4/6/15 11:00,Yoga,"Gentle Yoga classes are a great way to restore and rejuvenate.&nbsp; The class is taught in a supportive atmosphere and open to all levels, for anyone looking for a quiet practice. We explore mostly seated and restorative postures, with some standing postures, and props are used liberally to support the body. Please note that this class is not designed for acute states of illness, nor is it specifically therapeutic. Pregnant women are welcome.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Liz Heffernan (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
633,Gentle Yoga,4/13/15 10:00,4/13/15 11:00,Yoga,"Gentle Yoga classes are a great way to restore and rejuvenate.&nbsp; The class is taught in a supportive atmosphere and open to all levels, for anyone looking for a quiet practice. We explore mostly seated and restorative postures, with some standing postures, and props are used liberally to support the body. Please note that this class is not designed for acute states of illness, nor is it specifically therapeutic. Pregnant women are welcome.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Liz Heffernan (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
634,Gentle Yoga,4/20/15 10:00,4/20/15 11:00,Yoga,"Gentle Yoga classes are a great way to restore and rejuvenate.&nbsp; The class is taught in a supportive atmosphere and open to all levels, for anyone looking for a quiet practice. We explore mostly seated and restorative postures, with some standing postures, and props are used liberally to support the body. Please note that this class is not designed for acute states of illness, nor is it specifically therapeutic. Pregnant women are welcome.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Liz Heffernan (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
635,Gentle Yoga,4/27/15 10:00,4/27/15 11:00,Yoga,"Gentle Yoga classes are a great way to restore and rejuvenate.&nbsp; The class is taught in a supportive atmosphere and open to all levels, for anyone looking for a quiet practice. We explore mostly seated and restorative postures, with some standing postures, and props are used liberally to support the body. Please note that this class is not designed for acute states of illness, nor is it specifically therapeutic. Pregnant women are welcome.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Liz Heffernan (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
636,Gentle Yoga,5/4/15 10:00,5/4/15 11:00,Yoga,"Gentle Yoga classes are a great way to restore and rejuvenate.&nbsp; The class is taught in a supportive atmosphere and open to all levels, for anyone looking for a quiet practice. We explore mostly seated and restorative postures, with some standing postures, and props are used liberally to support the body. Please note that this class is not designed for acute states of illness, nor is it specifically therapeutic. Pregnant women are welcome.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Liz Heffernan (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
637,Gentle Yoga,5/11/15 10:00,5/11/15 11:00,Yoga,"Gentle Yoga classes are a great way to restore and rejuvenate.&nbsp; The class is taught in a supportive atmosphere and open to all levels, for anyone looking for a quiet practice. We explore mostly seated and restorative postures, with some standing postures, and props are used liberally to support the body. Please note that this class is not designed for acute states of illness, nor is it specifically therapeutic. Pregnant women are welcome.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Liz Heffernan (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
638,Gentle Yoga,5/18/15 10:00,5/18/15 11:00,Yoga,"Gentle Yoga classes are a great way to restore and rejuvenate.&nbsp; The class is taught in a supportive atmosphere and open to all levels, for anyone looking for a quiet practice. We explore mostly seated and restorative postures, with some standing postures, and props are used liberally to support the body. Please note that this class is not designed for acute states of illness, nor is it specifically therapeutic. Pregnant women are welcome.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Liz Heffernan (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
639,Gentle Yoga,5/25/15 10:00,5/25/15 11:00,Yoga,"Gentle Yoga classes are a great way to restore and rejuvenate.&nbsp; The class is taught in a supportive atmosphere and open to all levels, for anyone looking for a quiet practice. We explore mostly seated and restorative postures, with some standing postures, and props are used liberally to support the body. Please note that this class is not designed for acute states of illness, nor is it specifically therapeutic. Pregnant women are welcome.<br /><br />Sign up on <a href=""http://www.uppervalleyyoga.com/classes/schedule/"" target=""_blank"">our schedule page</a>!",,"Liz Heffernan (yoga, Upper Valley Yoga)",Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",,http://www.uppervalleyyoga.com/classes/class-descriptions/,,
